first_name,last_name,email,password,group,education,skills
c411 first name,c411 last name,c411@email.com,password,0,['PhD'],"['Financial Accounting & Reporting', 'Nannies & Babysitters', 'Contracts Management', 'Residential Sales', 'Organisational Development', 'Chefs/Cooks ', 'All Science & Technology', 'Quality Assurance & Control', 'Laboratory & Technical Services', 'Consulting & Strategy']"
c412 first name,c412 last name,c412@email.com,password,0,['tertiary'],"['Assessment', 'Management', 'Family Law', 'All Human Resources & Recruitment ', 'Electrical/Electronic Engineering', 'Digital & Search Marketing', 'Plumbers', 'Collections', 'Photography', 'Maintenance']"
c413 first name,c413 last name,c413@email.com,password,0,['none'],"['Industrial Relations & Employment Law', ""Workers' Compensation"", 'Sales - Outbound', 'Marketing Assistants/Coordinators']"
c414 first name,c414 last name,c414@email.com,password,0,['apprenticeship'],"['Industrial Design', 'Promotions', 'Consulting & Generalist HR', 'Food Technology & Safety']"
c415 first name,c415 last name,c415@email.com,password,0,['apprenticeship'],"['Modelling & Simulation', 'Stockbroking & Trading']"
c416 first name,c416 last name,c416@email.com,password,0,['PhD'],"['Interior Design', 'Forensic Accounting & Investigation', 'Electricians ', 'Quality Assurance & Control', 'Customer Service - Call Centre', 'Oil & Gas - Operations', 'Retail Assistants ', 'Management']"
c417 first name,c417 last name,c417@email.com,password,0,['tertiary'],"['Programme & Project Management', 'Art Direction', 'Rail & Maritime Transport', 'All Real Estate & Property ']"
c418 first name,c418 last name,c418@email.com,password,0,['none'],"['All Trades & Services ', 'Water & Waste Engineering', 'Tax Law']"
c419 first name,c419 last name,c419@email.com,password,0,['PhD'],"['Freight/Cargo Forwarding', 'Management - Department/Assistant']"
c420 first name,c420 last name,c420@email.com,password,0,['tertiary'],['Promotions']
c421 first name,c421 last name,c421@email.com,password,0,['MBA'],"['Government - Local ', 'All Healthcare & Medical ', 'Management', 'Payroll', 'Supervisors', 'Couriers, Drivers & Postal Services', 'Product Management & Development', 'Nursing - Management', 'Community Development']"
c422 first name,c422 last name,c422@email.com,password,0,['tertiary'],"['Management - Area/Multi-site', 'Pickers & Packers', 'Actuarial', 'Nannies & Babysitters', 'All Legal ']"
c423 first name,c423 last name,c423@email.com,password,0,['tertiary'],"['Networks & Systems Administration', 'Aged & Disability Support ', 'All Community Services & Development ', 'Compliance & Risk', 'Analysis & Reporting', 'Childcare & Outside School Hours Care ', 'Payroll', 'Community Development', 'Residential Leasing & Property Management', 'Civil/Structural Engineering']"
c424 first name,c424 last name,c424@email.com,password,0,['masters'],"['Field Engineering', 'Market Research & Analysis', 'Biotechnology & Genetics', 'Childcare & Outside School Hours Care ', 'Housekeeping', 'Other', 'Import/Export & Customs', 'Government - Federal ']"
c425 first name,c425 last name,c425@email.com,password,0,['tertiary'],"['Management - Schools', 'Public Transport & Taxi Services', 'Risk Consulting', 'Food Technology & Safety', 'All Real Estate & Property ', 'Process Engineering', 'Compliance & Risk', 'Construction Law', 'Planning & Scheduling', 'Retail & Property Development']"
c426 first name,c426 last name,c426@email.com,password,0,['MBA'],"['Web Development & Production', 'Waiting Staff']"
c427 first name,c427 last name,c427@email.com,password,0,['PhD'],"['Army', 'Other', 'Event Management', 'Assistant Accountants']"
c428 first name,c428 last name,c428@email.com,password,0,['MBA'],"['Health, Safety & Environment', 'Recruitment - Agency', 'Navy']"
c429 first name,c429 last name,c429@email.com,password,0,['PhD'],"['Other', 'Superannuation', 'Medical Imaging', 'Industrial & Employee Relations']"
c430 first name,c430 last name,c430@email.com,password,0,['PhD'],"['All Retail & Consumer Products ', 'Database Development & Administration', 'Account & Relationship Management']"
c431 first name,c431 last name,c431@email.com,password,0,['none'],['All Banking & Financial Services ']
c432 first name,c432 last name,c432@email.com,password,0,['masters'],"['Nursing - Psych, Forensic & Correctional Health', 'Management & Support', 'Analysis & Reporting']"
c433 first name,c433 last name,c433@email.com,password,0,['none'],['Sales Coordinators']
c434 first name,c434 last name,c434@email.com,password,0,['PhD'],"['Teaching Aides & Special Needs', 'Purchasing, Procurement & Inventory', 'Technicians ', 'Legal Practice Management']"
c435 first name,c435 last name,c435@email.com,password,0,['PhD'],"['Journalism & Writing', 'All Sales ', 'Navy', 'Actuarial']"
c436 first name,c436 last name,c436@email.com,password,0,['secondary'],"['Accounts Officers/Clerks', 'Teaching - Early Childhood']"
c437 first name,c437 last name,c437@email.com,password,0,['secondary'],"['Telecommunications', 'Database Development & Administration', 'Plumbers', 'All Administration & Office Support ']"
c438 first name,c438 last name,c438@email.com,password,0,['none'],"['Mining - Engineering & Maintenance ', 'Nursing - High Acuity', 'Banking - Business', 'Customer Service - Call Centre']"
c439 first name,c439 last name,c439@email.com,password,0,['secondary'],"['Dieticians', 'Planning & Scheduling']"
c440 first name,c440 last name,c440@email.com,password,0,['tertiary'],"['Other', 'Legal Practice Management', 'Strategy & Planning', 'Field Engineering', 'All Accounting ', 'Trade Marketing', 'Internal Communications']"
c441 first name,c441 last name,c441@email.com,password,0,['MBA'],['Tour Guides']
c442 first name,c442 last name,c442@email.com,password,0,['none'],"['Other', 'Navy', 'Environment & Planning Law', 'Natural Therapies & Alternative Medicine', 'Fitters, Turners & Machinists', 'Audit - External', 'Payroll', 'Sales', 'Tax Law']"
c443 first name,c443 last name,c443@email.com,password,0,['MBA'],"['Brand Management', 'Management', 'Waiting Staff', 'Analysis & Reporting']"
c444 first name,c444 last name,c444@email.com,password,0,['secondary'],['Bookkeeping & Small Practice Accounting']
c445 first name,c445 last name,c445@email.com,password,0,['tertiary'],"['All Sport & Recreation', 'Tour Guides', 'Product Management & Development']"
c446 first name,c446 last name,c446@email.com,password,0,['masters'],"['Reservations', 'All Human Resources & Recruitment ', 'Medical Administration', 'Administrative Assistants ', 'Printing & Publishing Services', 'All Construction ', 'Audit - External', 'Industrial Relations & Employment Law', 'All Hospitality & Tourism ', 'Management - Schools']"
c447 first name,c447 last name,c447@email.com,password,0,['tertiary'],"['Fitters, Turners & Machinists']"
c448 first name,c448 last name,c448@email.com,password,0,['tertiary'],"['Teaching Aides & Special Needs', 'General Practitioners', 'Banking - Corporate & Institutional', 'Database Development & Administration', 'Planning', 'Other']"
c449 first name,c449 last name,c449@email.com,password,0,['secondary'],"['Field Engineering', 'Maintenance & Handyperson Services', 'Legal Practice Management', 'Medical Imaging']"
c450 first name,c450 last name,c450@email.com,password,0,['masters'],"['Underwriting', 'Retail & Property Development', 'Nursing - Theatre & Recovery', 'Criminal & Civil Law']"
c451 first name,c451 last name,c451@email.com,password,0,['PhD'],"['Freight/Cargo Forwarding', 'Agronomy & Farm Services', 'Quality Assurance & Control', 'COO & MD', 'Locksmiths', 'Management', 'Management - Internal', 'Project Management', 'Account & Relationship Management', 'Management']"
c452 first name,c452 last name,c452@email.com,password,0,['PhD'],"['Architects', 'All Farming, Animals & Conservation ', 'Police & Corrections', 'Litigation & Dispute Resolution', 'Management', 'Couriers, Drivers & Postal Services', 'Medical Imaging']"
c453 first name,c453 last name,c453@email.com,password,0,['none'],"['Housekeeping', 'Data Entry & Word Processing', 'Industrial Engineering', 'Nannies & Babysitters', 'All Engineering ']"
c454 first name,c454 last name,c454@email.com,password,0,['secondary'],"['Forensic Accounting & Investigation', 'Other', 'Valuation', 'Recruitment - Agency', 'All Science & Technology', 'Medical Administration', 'Plant & Machinery Operators ', 'Accounts Payable', 'All Mining, Resources & Energy ', 'Architects']"
c455 first name,c455 last name,c455@email.com,password,0,['masters'],"['Labourers ', 'Management', 'Management ']"
c456 first name,c456 last name,c456@email.com,password,0,['apprenticeship'],"['All Community Services & Development ', 'Teaching - Secondary', 'Inventory & Fixed Assets', 'Management Accounting & Budgeting', 'Other', 'Intellectual Property Law']"
c457 first name,c457 last name,c457@email.com,password,0,['none'],"['Management - Agency', 'Winery & Viticulture', 'Electricians ', 'Insolvency & Corporate Recovery', 'Retail Assistants ', 'Media Strategy, Planning & Buying', 'Child Welfare, Youth & Family Services ']"
c458 first name,c458 last name,c458@email.com,password,0,['secondary'],"['Child Welfare, Youth & Family Services ', 'New Business Development']"
c459 first name,c459 last name,c459@email.com,password,0,['MBA'],"['Psychology, Counselling & Social Work ', 'Database Development & Administration', 'Management', 'Strategy & Planning', 'Building Trades', 'Interior Design', 'Policy, Planning & Regulation', 'Electricians ', 'Valuation', 'Banking - Retail/Branch']"
c460 first name,c460 last name,c460@email.com,password,0,['none'],"['Pathology', 'Oil & Gas - Engineering & Maintenance', 'Funds Management', 'General/Business Unit Manager', 'Sales', 'All Human Resources & Recruitment ', 'Management Accounting & Budgeting']"
c461 first name,c461 last name,c461@email.com,password,0,['PhD'],"['Management', 'Other', 'Research & Fellowships', 'Management & Change Consulting', 'Nursing - Theatre & Recovery', 'Tax Law', 'Other', 'Other', 'Nursing - Psych, Forensic & Correctional Health']"
c462 first name,c462 last name,c462@email.com,password,0,['PhD'],"['Family Law', 'Actuarial']"
c463 first name,c463 last name,c463@email.com,password,0,['PhD'],"['Telecommunications', 'Electrical/Electronic Engineering', 'Account & Relationship Management', 'Intellectual Property Law', 'Sales Representatives/Consultants ', 'Banking - Corporate & Institutional', 'Systems Engineering', 'Other']"
c464 first name,c464 last name,c464@email.com,password,0,['apprenticeship'],"['Photography', 'Policy, Planning & Regulation', 'Agency Account Management', 'All Consulting & Strategy', 'Police & Corrections', 'Tour Guides', 'Treasury']"
c465 first name,c465 last name,c465@email.com,password,0,['none'],"['Materials Sciences', 'Corporate Finance & Investment Banking', 'Interior Design']"
c466 first name,c466 last name,c466@email.com,password,0,['apprenticeship'],"['Road Transport ', 'Field Engineering', 'Natural Resources & Water', 'Management - Agency', 'All Legal ']"
c467 first name,c467 last name,c467@email.com,password,0,['none'],"['Database Development & Administration', 'Business Services & Corporate Advisory', 'Warehousing, Storage & Distribution ', 'Oil & Gas - Engineering & Maintenance', 'Management', 'Pickers & Packers', 'All Education & Training ']"
c468 first name,c468 last name,c468@email.com,password,0,['secondary'],"['Customer Service - Call Centre', 'Chemistry & Physics', 'Teaching - Early Childhood']"
c469 first name,c469 last name,c469@email.com,password,0,['apprenticeship'],"['Indigenous & Multicultural Services', 'Warehousing, Storage & Distribution ', 'Other', 'Accounts Receivable/Credit Control', 'Management', 'Farm Labour', 'Recruitment - Agency']"
c470 first name,c470 last name,c470@email.com,password,0,['MBA'],"['Other', 'Fitters, Turners & Machinists', 'Veterinary Services & Animal Welfare', 'Team Leaders/Supervisors', 'Residents & Registrars', 'Other', 'Nannies & Babysitters', 'Other', 'Chemistry & Physics', 'Student Services']"
c471 first name,c471 last name,c471@email.com,password,0,['apprenticeship'],"['Chiropractic & Osteopathic', 'Technical Writing', 'Other', 'Contracts Administration', 'Audit - Internal', 'Other', 'Management - Universities']"
c472 first name,c472 last name,c472@email.com,password,0,['PhD'],"['All Mining, Resources & Energy ', 'Marketing Communications', 'Buying']"
c473 first name,c473 last name,c473@email.com,password,0,['PhD'],"['Machine Operators', 'Management - Department/Assistant', 'All Education & Training ', 'Mathematics, Statistics & Information Sciences', 'All Healthcare & Medical ', 'Butchers', 'Reservations']"
c474 first name,c474 last name,c474@email.com,password,0,['masters'],"['Residential Sales', 'Fashion & Textile Design']"
c475 first name,c475 last name,c475@email.com,password,0,['MBA'],"['Agronomy & Farm Services', 'Other']"
c476 first name,c476 last name,c476@email.com,password,0,['tertiary'],"['All Engineering ', 'Nursing - Aged Care ', 'Other']"
c477 first name,c477 last name,c477@email.com,password,0,['masters'],"['All Insurance & Superannuation', 'Dental ', 'Fund Administration', 'Media Strategy, Planning & Buying', 'Other']"
c478 first name,c478 last name,c478@email.com,password,0,['masters'],"['Team Leaders', 'Occupational Health & Safety', 'All Marketing & Communications ', 'Systems Engineering', 'Management', 'Programming & Production', 'Analysis & Reporting', 'Marketing Assistants/Coordinators']"
c479 first name,c479 last name,c479@email.com,password,0,['secondary'],"['Corporate & Commercial Law', 'All Retail & Consumer Products ']"
c480 first name,c480 last name,c480@email.com,password,0,['PhD'],"['Nursing - High Acuity', 'Power Generation & Distribution', 'Management - Vocational', 'Financial Managers & Controllers', 'Coaching & Instruction', 'Residential Leasing & Property Management', 'Tour Guides', 'Reservations', 'Labourers ', 'Account & Relationship Management']"
