first_name,last_name,email,password,education,latitude,longitude,skills,description
c263 first name,c263 last name,c263@email.com,password,PhD,-33.70298925614733,151.0485002594348,"['Airlines', 'Student Services', 'All Manufacturing, Transport & Logistics ', 'Systems Engineering', 'Electrical/Electronic Engineering', 'Industrial Engineering', 'Agency Account Management', 'All Government & Defence ', 'All Advertising, Arts & Media', 'Systems Accounting & IT Audit']",To secure a position where I can associate myself with an organization where there is an opportunity to share and contribute my knowledge for development of self and organization served
c264 first name,c264 last name,c264@email.com,password,secondary,-33.86728176016439,151.524820573136,['Accounts Officers/Clerks'],"To achieve leading position in IT industry, wherein I can apply my skills and educational knowledge for the successful achievement of goals and growth of the organization"
c265 first name,c265 last name,c265@email.com,password,tertiary,-33.665596828341826,151.26803127565748,"['Promotions', 'Management - Universities', 'Assessment', 'Strategy & Planning', 'Engineering - Network', 'Gaming', 'Natural Therapies & Alternative Medicine', 'Records Management & Document Control', 'Systems Accounting & IT Audit', 'Superannuation']","To secure a challenging job position in an organization involving good decision making, aspire to excel in whatever work I do and make my contribution a lasting one"
c266 first name,c266 last name,c266@email.com,password,postgraduate,-33.836331170399326,151.18458320524613,"['General/Business Unit Manager', 'Other']",To acquire a challenging career and be a part of progressive organization that gives me the scope to enhance my knowledge and showcase my skills towards the growth of the organization
c267 first name,c267 last name,c267@email.com,password,masters,-33.958579180516416,151.53466650439938,"['Interior Design', 'Pickers & Packers', 'Sales - Outbound', 'All Science & Technology', 'Event Management', 'Consultants', 'Chemical Engineering', 'Hair & Beauty Services ']",To learn and work in an established company
c268 first name,c268 last name,c268@email.com,password,PhD,-33.69167132211346,151.4000101961029,"['Intellectual Property Law', 'Indigenous & Multicultural Services', 'Other', 'Gaming', 'Agronomy & Farm Services', 'Engineering Drafting', 'Waiting Staff', 'Security', 'Library Services & Information Management']",To work in challenging environment where I can utilise my knowledge and apply in real world to generate something new
c269 first name,c269 last name,c269@email.com,password,tertiary,-33.83282790765571,151.00553039599689,"['Actuarial', 'Waiting Staff', 'Other', 'Customer Service - Call Centre', 'Materials Handling Engineering', 'Air Force', 'Corporate Finance & Investment Banking']","To obtain a challenging position in a progressive company, utilizing abilities developed through experience and education, with the opportunities for professional growth based on performance"
c270 first name,c270 last name,c270@email.com,password,secondary,-33.729101004388234,151.01898314589653,"['Warehousing, Storage & Distribution ', 'Banking - Business']",To work in challenging atmosphere by exhibiting my skills with sincerity and dedicated smart work for the growth of your esteemed organization along with mine
c271 first name,c271 last name,c271@email.com,password,tertiary,-34.09451561029776,151.25262994391122,"['Quality Assurance & Control', 'Management', 'All Science & Technology', 'Editing & Publishing', 'Management', 'Tailors & Dressmakers', 'All Accounting ']",To be a Successful Web Developer in respected company and to achieve and the objectives of the company with honesty and fairness and to continuously upgrade my knowledge and skills
c272 first name,c272 last name,c272@email.com,password,postgraduate,-33.80718551037039,151.24628002125385,['Other'],To learn and function effectively in an organization and be able to deliver to the bottom line
c273 first name,c273 last name,c273@email.com,password,postgraduate,-34.06292571165201,151.130151921459,"['Consulting & Generalist HR', 'Child Welfare, Youth & Family Services ', 'Programming & Production', 'Management', 'All Sales ', 'Other', 'Other', 'Management - Area/Multi-site']",To contribute my skills in a challenging environment of a professionally managed reputed Organization which offers significant responsibilities and opportunities for growth and move into higher technology areas which provide an environment to improve my technical and analytical abilities
c274 first name,c274 last name,c274@email.com,password,tertiary,-33.63593913569553,151.06723415399105,"['Management - Universities', 'Consultants', 'Training & Development', 'Valuation', 'Board Appointments', 'Rail & Maritime Transport', 'Product Management & Development', 'New Business Development', 'Engineering Drafting']","To embark a career in creative and challenging environments, which will enable me to deploy my professional, educational and functional talents in the best possible way to reach the goals of the organization, myself and the society as a whole"
c275 first name,c275 last name,c275@email.com,password,postgraduate,-33.82298750427914,151.26498421245637,"['Cost Accounting', 'Optical', 'Health, Safety & Environment', 'Sales - Inbound']",To work for a huge Multinational Global Enterprise to achieve the organisational goals with adoption of methodical approach towards the work assigned
c276 first name,c276 last name,c276@email.com,password,tertiary,-33.76842323279008,150.88653051726266,"['Fashion & Textile Design', 'Surveying', 'Nursing - Educators & Facilitators', 'Project Engineering', 'Security']","To progress in organization through dedication, Smart, hard work and delivering the best of my capabilities and to prove myself in the organization"
c277 first name,c277 last name,c277@email.com,password,tertiary,-34.037678243770834,151.3237504169766,['Art Direction'],To succeed in an environment of growth and excellence and earn a job which provides me job satisfaction
c278 first name,c278 last name,c278@email.com,password,PhD,-34.104306068079616,151.1682258884508,"['Web Development & Production', 'Optical', 'Technicians ', 'Team Leaders', 'Farm Labour', 'Government - State ', 'Product Management & Development', 'Aged & Disability Support ']",To work in pragmatic way in an organization where I can show my talent and enhance my skills to meet company goals and objective with full integrity and zest
c279 first name,c279 last name,c279@email.com,password,secondary,-33.85667257185213,151.02993881835107,"['Analysts', 'Psychology, Counselling & Social Work ', 'Other', 'Clinical/Medical Research', 'Teaching - Tertiary', 'Policy', 'Self Employment']","To obtain a position where my communication, leadership, managerial, computing, software and technical skill are utilized to its best"
c280 first name,c280 last name,c280@email.com,password,none,-33.76145973728988,151.10961663520376,"['Funds Management', 'Labourers ', 'Risk Consulting', 'Criminal & Civil Law', 'Chefs/Cooks ', 'Urban Design & Planning', 'Waiting Staff', 'All Advertising, Arts & Media', 'Market Research & Analysis', 'Mechanical Engineering']",To secure a challenging position in an organization that utilizes my engineering and analytical skills in overall growth of that organization
c281 first name,c281 last name,c281@email.com,password,none,-34.01976334161614,151.43071470796025,"['Modelling & Simulation', 'Financial Planning']",To work for an organization which provides me the opportunity to improve my skills and knowledge to growth along with the organization objective
